user20;user100;2009-2-13 5:17:31
user20;user12;2009-3-18 5:10:7
user20;user16;2008-4-13 2:32:3
user20;user31;2008-6-23 5:24:6
user20;user35;2009-2-13 2:19:14
user20;user40;2009-11-10 4:26:49
user20;user51;2009-12-11 12:46:43
user20;user53;2009-12-25 7:46:50
user20;user6;2009-6-3 15:44:54
user20;user61;2009-3-13 6:7:31
user20;user62;2009-7-10 12:2:24
user20;user72;2008-3-1 16:41:33
user20;user73;2009-9-11 22:10:46
user20;user76;2008-5-10 21:11:13
user20;user78;2009-1-6 22:11:33
user20;user84;2009-8-5 17:22:16
user20;user85;2009-10-17 0:24:9
user20;user87;2009-6-1 8:34:8
user20;user98;2008-4-21 23:40:21
user21;user22;2009-6-14 22:41:45
user21;user23;2009-9-9 9:18:10
user21;user29;2008-2-8 12:24:46
user21;user3;2009-8-26 9:41:40
user21;user35;2008-9-6 2:56:52
user21;user40;2009-4-3 0:43:41
user21;user45;2009-9-22 14:34:41
user21;user51;2008-6-3 4:25:3
user21;user60;2009-3-11 16:31:1
user21;user62;2009-3-25 19:15:15
user21;user65;2009-4-11 3:57:33
user21;user67;2009-4-19 15:49:15
user21;user76;2008-2-8 18:18:48
user21;user80;2008-1-16 10:25:6
user21;user82;2008-10-22 16:37:53
user21;user88;2009-11-22 19:0:51
user21;user9;2009-3-10 14:58:38
user22;user32;2009-9-12 23:42:34
user22;user39;2008-3-19 10:19:10
user22;user42;2008-12-15 16:37:29
user22;user50;2009-7-1 4:21:37
user22;user52;2009-10-24 20:52:37
user22;user8;2009-9-16 15:44:12
user22;user81;2009-1-26 22:56:1
user22;user9;2009-4-10 9:29:27
user22;user90;2008-2-4 13:12:16
user23;user1;2009-10-9 11:16:59
user23;user11;2009-5-11 14:37:42
user23;user2;2008-12-22 15:33:28
user23;user31;2008-11-12 9:44:27
user23;user37;2009-7-24 21:43:27
user23;user39;2009-11-2 14:51:11
user23;user4;2008-11-2 19:51:11
user23;user40;2008-9-26 14:42:13
user23;user42;2009-4-16 15:12:36
user23;user47;2009-3-27 9:42:7
user23;user50;2008-8-8 22:7:57
user23;user64;2008-1-26 2:8:43
user23;user69;2008-6-24 1:21:3
user23;user77;2008-7-26 4:46:42
user23;user82;2009-4-16 12:47:55
user23;user89;2008-6-23 3:6:8
user24;user1;2008-7-21 23:24:35
user24;user10;2009-11-14 18:58:26
user24;user13;2009-3-11 0:53:2
user24;user17;2009-3-15 7:6:51
user24;user29;2009-9-17 22:57:52
user24;user43;2009-2-4 8:45:54
user24;user56;2008-5-20 22:0:14
user24;user60;2009-6-15 20:47:17
user24;user61;2009-12-26 3:1:8
user24;user74;2008-11-22 2:37:18
user24;user82;2009-2-13 23:19:56
user24;user9;2008-12-15 2:34:54
user25;user13;2008-4-8 20:40:57
user25;user18;2009-5-20 13:23:53
user25;user19;2009-2-23 9:40:59
user25;user27;2008-10-9 4:24:24
user25;user33;2008-7-21 5:44:25
user25;user43;2008-7-9 3:12:50
user25;user50;2009-6-11 5:19:36
user25;user51;2009-9-6 11:39:48
user25;user56;2008-9-1 20:29:34
user25;user6;2008-8-15 2:47:40
user25;user61;2009-5-24 7:41:34
user25;user64;2009-12-8 11:52:48
user25;user72;2008-3-8 21:51:18
user25;user75;2009-5-21 20:5:30
user25;user79;2008-4-8 17:17:55
user25;user80;2008-9-21 12:58:27
user25;user85;2008-3-18 7:23:32
user25;user92;2009-2-17 1:44:31
user25;user93;2009-11-6 8:18:21
user26;user16;2008-3-11 18:2:4
user26;user32;2009-11-5 5:14:1
user26;user39;2008-1-17 17:28:43
user26;user45;2008-5-6 21:27:1
user27;user12;2009-3-4 22:6:11
user27;user29;2009-6-7 7:20:4
user28;user10;2008-11-18 10:13:48
user28;user17;2009-8-23 21:30:3
user28;user2;2009-6-8 10:18:10
user28;user3;2008-5-3 22:46:47
user28;user40;2008-12-20 0:46:34
user28;user46;2009-2-27 10:53:17
user28;user5;2009-9-14 17:17:50
user28;user53;2008-3-9 3:17:44
user28;user54;2008-3-25 16:24:48
user28;user66;2009-1-9 0:8:3
user28;user69;2009-9-2 21:13:56
user28;user7;2009-6-6 1:20:48
user28;user70;2008-4-20 20:49:52
user28;user74;2008-12-19 0:29:50
user28;user75;2009-3-26 6:19:56
user28;user8;2008-3-12 14:38:7
user28;user81;2009-5-6 2:14:23
user28;user99;2008-8-25 1:54:14
user29;user42;2008-1-13 10:52:1
user29;user44;2009-6-25 6:22:41
user29;user49;2009-6-22 13:17:39
user29;user53;2009-9-5 18:15:50
user29;user65;2008-7-15 15:11:27
user29;user84;2008-8-10 0:5:27
user29;user98;2009-12-8 2:55:55
user2;user100;2009-6-20 9:58:59
user2;user27;2008-8-27 3:1:15
user2;user36;2008-8-14 15:56:44
user2;user40;2008-1-3 13:32:38
user2;user49;2009-8-1 0:49:29
user2;user5;2009-6-1 21:3:18
user2;user64;2009-10-17 18:11:33
user2;user73;2008-7-22 9:42:44
user2;user82;2008-3-23 18:11:25
user2;user9;2009-9-25 9:47:51
user30;user10;2008-3-14 4:55:46
user30;user24;2009-5-2 19:18:44
user30;user33;2009-3-13 10:19:10
user30;user34;2008-4-12 16:35:17
user30;user4;2008-3-16 5:40:7
user30;user41;2008-1-24 16:3:21
user30;user50;2008-9-15 5:11:41
user30;user57;2008-7-17 22:12:6
user30;user59;2009-9-20 7:8:19
user30;user6;2009-12-10 18:32:5
user30;user76;2008-11-6 11:10:44
user30;user79;2009-7-18 2:1:38
user30;user86;2008-3-10 3:11:28
user31;user10;2008-12-17 0:42:29
user31;user14;2009-8-12 2:27:14
user31;user16;2009-2-9 9:58:48
user31;user18;2009-7-4 1:33:37
user31;user34;2008-9-8 3:8:22
user31;user42;2009-2-2 18:45:49
user31;user48;2008-12-25 11:1:9
user31;user49;2008-11-6 19:19:6
user31;user61;2008-9-22 1:53:49
user31;user65;2008-10-13 2:17:11
user31;user67;2008-3-6 4:53:16
user31;user68;2008-9-1 11:54:0
user31;user75;2008-9-8 13:50:49
user31;user77;2009-11-8 2:2:14
user31;user78;2008-4-11 13:49:36
user31;user82;2009-4-23 0:6:11
user31;user83;2009-5-22 5:13:36
user31;user84;2008-11-9 15:4:20
user31;user93;2008-11-9 17:13:58
user32;user10;2008-6-2 5:28:26
user32;user19;2009-7-9 19:19:57
user32;user24;2008-1-20 2:40:28
user32;user39;2009-7-4 8:2:18
user32;user40;2008-12-23 10:48:2
user32;user51;2008-9-14 13:11:13
user32;user54;2009-1-11 17:34:39
user32;user80;2009-11-12 7:41:22
user32;user89;2009-1-5 1:16:59
user32;user95;2008-7-21 13:13:33
user33;user100;2009-3-27 20:12:19
user33;user29;2009-11-27 22:12:40
user33;user39;2008-11-4 10:55:14
user33;user50;2009-10-16 18:12:49
user33;user53;2009-4-9 18:4:3
user33;user57;2009-5-26 17:13:43
user33;user76;2009-8-22 16:59:1
user33;user9;2009-11-4 21:12:33
user34;user1;2008-12-9 18:34:49
user34;user100;2009-8-15 16:17:5
user34;user13;2009-6-23 17:28:38
user34;user14;2009-9-1 20:4:39
user34;user16;2009-2-15 10:44:27
user34;user21;2008-8-9 7:34:20
user34;user28;2008-12-5 2:51:49
user34;user30;2008-11-15 2:25:54
user34;user44;2009-7-7 19:48:59
user34;user59;2009-12-9 14:22:9
user34;user63;2008-11-22 9:20:1
user34;user83;2009-6-22 5:14:18
user34;user90;2008-8-18 18:45:16
user34;user93;2009-7-22 9:54:16
user35;user100;2008-1-25 1:0:3
user35;user16;2008-9-25 7:2:49
user35;user2;2009-7-17 17:14:26
user35;user29;2009-12-7 9:11:2
user35;user41;2009-9-26 17:4:7
user35;user47;2008-4-24 23:53:24
user35;user50;2008-2-26 20:45:57
user35;user60;2008-2-23 2:12:10
user35;user70;2009-9-26 21:39:53
user35;user76;2008-12-15 13:31:16
user35;user78;2009-12-16 21:33:3
user35;user87;2009-1-26 3:54:56
user35;user96;2009-11-24 12:52:48
user36;user13;2009-7-5 0:7:33
user36;user15;2009-1-17 16:49:29
user36;user24;2009-2-6 18:54:32
user36;user52;2009-2-5 9:38:47
user36;user54;2008-1-9 20:2:58
user36;user6;2009-3-13 15:11:6
user36;user80;2008-7-18 5:15:53
user37;user22;2009-6-2 18:26:23
user37;user5;2008-11-26 4:45:43
user37;user91;2008-8-17 8:58:8
user37;user99;2009-1-7 10:6:11
user38;user1;2008-3-25 20:12:34
user38;user16;2009-11-5 20:50:30
user38;user2;2009-12-19 18:33:41
user38;user51;2009-7-16 23:16:20
user38;user54;2008-2-1 12:14:12
user38;user57;2008-2-17 19:44:59
user38;user94;2008-5-23 12:21:4
user39;user17;2008-2-5 10:48:16
user39;user30;2008-5-17 15:40:5
user39;user44;2009-6-4 1:27:28
user39;user52;2008-10-15 6:11:41
user39;user58;2009-4-6 19:38:25
user39;user60;2008-12-19 12:23:8
user39;user62;2008-6-3 21:1:17
user39;user78;2009-8-3 13:27:41
user39;user84;2008-12-23 13:56:48
user39;user93;2009-3-7 4:18:22
user3;user13;2008-12-9 1:19:17
user3;user39;2009-5-9 3:18:11
user3;user50;2009-9-27 1:41:2
user3;user59;2008-5-19 1:56:40
user3;user66;2009-2-24 12:37:23
user3;user77;2009-3-4 21:10:8
user3;user81;2009-11-17 3:13:32
user3;user82;2009-8-5 4:12:41
user3;user86;2009-8-17 7:13:38
user3;user9;2008-6-23 20:32:36
user40;user10;2009-12-17 3:43:55
user40;user12;2008-3-23 6:51:37
user40;user25;2008-4-7 1:40:2
user40;user33;2009-10-4 13:29:46
user40;user61;2009-4-8 21:23:45
user40;user63;2009-2-21 8:25:53
user40;user83;2008-7-17 3:25:9
user41;user10;2009-2-8 16:50:4
user41;user100;2008-10-23 17:28:30
user41;user20;2009-2-12 3:12:32
user41;user3;2009-5-2 21:13:34
user41;user33;2008-12-18 20:22:13
user41;user38;2009-4-21 4:35:44
user41;user4;2008-6-8 16:48:47
user41;user50;2009-9-17 23:37:13
user41;user58;2009-10-11 10:48:53
user41;user64;2009-11-10 5:46:35
user41;user72;2009-11-7 9:10:50
user41;user74;2009-10-25 16:47:45
user41;user78;2008-2-14 6:2:33
user41;user9;2008-4-22 17:35:49
user41;user90;2008-1-21 22:17:17
user41;user91;2009-11-27 18:41:1
user41;user96;2008-7-3 1:19:4
user42;user1;2008-9-26 16:50:48
user42;user15;2009-7-2 17:52:28
user42;user33;2009-12-27 12:12:36
user42;user52;2008-10-7 17:18:47
user42;user55;2008-2-17 21:10:3
user42;user56;2008-12-20 11:21:35
user42;user66;2008-3-20 0:26:13
user42;user70;2008-2-5 7:13:26
user42;user77;2008-4-19 2:56:49
user42;user81;2009-12-18 12:11:31
user42;user82;2009-4-27 2:13:48
user42;user86;2009-9-12 0:3:41
user42;user88;2009-6-1 18:10:53
user42;user91;2009-3-8 23:10:31
user43;user27;2009-9-3 15:34:34
user43;user40;2008-5-3 5:50:4
user43;user75;2008-6-8 20:42:55
user43;user83;2009-2-20 4:42:8
user44;user10;2009-11-20 3:47:57
user44;user13;2009-3-25 12:2:42
user44;user15;2009-5-3 23:37:18
user44;user19;2009-4-5 20:32:46
user44;user31;2009-11-27 18:41:38
user44;user32;2009-7-26 20:16:30
user44;user53;2009-8-12 17:20:28
user44;user66;2008-11-19 8:12:9
user44;user68;2008-10-16 0:2:36
user44;user78;2008-5-3 13:20:38
user44;user81;2008-12-14 6:26:25
user44;user82;2009-8-21 11:36:0
user44;user86;2008-9-23 0:21:8
user44;user90;2009-6-26 5:31:6
user44;user95;2009-11-27 7:24:4
user45;user2;2008-6-11 19:35:41
user45;user24;2008-5-19 1:29:48
user45;user36;2009-9-3 12:50:3
user45;user40;2009-4-2 0:12:4
user45;user57;2009-4-12 4:59:35
user45;user59;2008-12-1 5:18:43
user45;user72;2009-11-23 17:53:33
user45;user74;2009-3-15 1:59:12
user45;user76;2009-2-24 5:8:30
user45;user85;2009-3-8 17:59:32
user46;user26;2008-12-17 19:1:24
user46;user48;2008-2-23 7:39:41
user46;user53;2008-4-8 1:55:7
user46;user57;2008-10-3 15:29:11
user46;user6;2009-12-4 17:15:24
user46;user69;2008-2-17 8:53:46
user46;user84;2008-8-8 23:7:58
user47;user25;2008-7-1 15:38:10
user47;user28;2008-2-6 18:42:53
user47;user34;2009-12-20 18:56:35
user47;user36;2008-2-10 3:11:10
user47;user38;2008-3-25 9:51:53
user47;user45;2009-12-4 22:44:12
user47;user80;2008-8-22 13:52:11
user48;user10;2008-7-17 11:55:32
user48;user14;2009-12-21 12:51:26
user48;user17;2008-5-9 18:41:47
user48;user2;2008-10-15 4:56:16
user48;user28;2008-12-15 2:18:36
user48;user33;2008-5-23 19:6:10
user48;user35;2008-6-19 17:56:29
user48;user36;2008-4-1 23:57:39
user48;user43;2008-2-14 8:59:43
user48;user44;2008-1-10 19:31:30
user48;user58;2008-6-20 21:41:36
user48;user63;2008-9-3 12:12:49
user48;user68;2008-5-15 0:44:15
user48;user7;2008-12-7 7:18:47
user48;user74;2008-9-20 2:25:13
user48;user77;2009-12-4 2:44:27
user48;user87;2008-5-26 17:24:38
user48;user91;2008-4-18 4:15:11
user49;user15;2008-5-10 12:10:16
user49;user88;2009-2-15 13:34:59
user4;user17;2009-6-3 6:3:4
user4;user24;2008-10-7 12:41:42
user4;user28;2008-8-12 12:23:1
user4;user40;2008-12-9 21:39:29
user4;user41;2008-6-4 14:57:8
user4;user5;2008-6-4 23:12:6
user4;user60;2009-3-9 23:37:52
user4;user63;2009-6-17 6:1:14
user4;user65;2009-6-2 4:2:27
user4;user67;2009-3-19 5:15:22
user4;user69;2009-10-19 22:24:34
user4;user70;2009-7-24 9:42:41
user4;user72;2009-8-1 8:29:56
user4;user79;2008-12-19 6:58:55
user4;user80;2008-6-8 15:59:6
user4;user84;2009-3-19 18:31:41
user4;user99;2009-4-1 20:24:5
user50;user17;2009-12-14 19:57:46
user50;user75;2009-6-4 2:28:37
user50;user79;2009-3-21 0:39:16
user50;user80;2008-11-21 16:6:9
user50;user9;2009-7-11 2:48:3
user50;user99;2009-7-9 22:37:9
user51;user17;2009-12-14 17:30:24
user51;user28;2009-10-17 23:37:48
user51;user3;2008-7-5 21:13:34
user51;user47;2008-8-2 2:29:14
user51;user48;2009-5-20 3:23:12
user51;user56;2008-1-13 8:32:11
user51;user63;2008-4-27 19:37:1
user51;user65;2009-10-3 4:0:57
user51;user67;2009-8-23 11:50:35
user51;user71;2009-1-14 21:11:21
user51;user74;2009-12-7 6:23:39
user51;user75;2009-5-18 5:47:31
user51;user8;2009-9-22 10:54:14
user51;user83;2008-5-7 15:18:26
user51;user85;2008-4-14 12:31:48
user51;user98;2008-8-12 10:16:44
user52;user15;2009-3-17 3:40:1
user52;user31;2009-6-1 16:25:8
user52;user33;2009-5-9 6:56:27
user52;user44;2008-9-5 13:40:1
user52;user46;2008-5-9 7:37:5
user52;user55;2009-7-16 16:47:57
user52;user61;2008-12-10 20:43:2
user52;user62;2008-4-4 10:24:25
user52;user66;2008-2-24 1:37:57
user52;user68;2009-5-8 17:50:39
user52;user7;2008-6-6 23:42:29
user52;user70;2008-7-1 11:7:41
user52;user73;2009-2-5 18:55:45
user52;user88;2008-12-19 11:40:24
user52;user89;2009-8-6 21:6:59
user52;user96;2008-4-24 5:32:32
user53;user2;2008-2-23 14:14:1
user53;user24;2009-12-17 0:2:50
user53;user4;2009-8-20 9:41:36
user53;user49;2008-11-2 8:33:59
user53;user68;2009-8-26 13:3:4
user53;user72;2009-1-1 1:24:28
user53;user76;2009-3-16 0:36:30
user53;user8;2009-12-5 18:1:38
user53;user9;2009-5-26 11:28:31
user53;user90;2009-1-2 8:59:23
user54;user22;2009-1-19 13:7:40
user54;user33;2009-10-17 13:54:50
user54;user90;2008-5-4 8:22:17
user55;user33;2008-4-2 3:46:2
user55;user43;2008-1-3 5:52:17
user55;user64;2008-6-3 21:56:53
user55;user92;2008-3-17 17:20:34
user56;user23;2009-2-7 23:28:18
user56;user52;2008-6-2 20:56:30
user56;user62;2008-1-8 19:28:9
user56;user75;2009-1-26 5:7:21
user56;user76;2008-9-17 11:8:39
user56;user86;2008-10-19 7:57:12
user57;user11;2009-6-19 12:57:33
user57;user17;2009-8-25 17:32:40
user57;user18;2008-7-5 9:44:25
user57;user30;2009-7-13 8:21:59
user57;user36;2008-1-14 2:51:14
user57;user39;2009-11-10 4:48:48
user57;user53;2008-10-9 0:39:4
user57;user58;2008-8-7 21:18:38
user57;user64;2008-7-16 18:19:11
user57;user67;2008-11-5 4:43:50
user57;user74;2009-4-10 13:7:24
user57;user77;2008-1-13 1:3:52
user57;user91;2009-3-20 13:40:18
user58;user100;2008-10-6 7:33:19
user58;user13;2009-3-14 5:24:46
user58;user28;2008-1-5 17:42:29
user58;user35;2008-10-19 0:50:52
user58;user59;2009-5-7 3:24:33
user58;user64;2008-9-9 5:38:45
user58;user74;2008-9-12 16:12:23
user58;user75;2008-12-6 12:9:49
user58;user76;2009-11-18 23:53:0
user58;user79;2009-5-6 2:47:58
user58;user82;2009-8-9 12:27:21
user58;user83;2008-9-4 14:54:22
user58;user90;2009-9-8 15:58:22
user58;user91;2009-4-21 9:38:37
user58;user99;2008-1-26 7:25:44
user59;user22;2009-5-27 7:11:45
user59;user3;2009-9-1 12:42:35
user59;user48;2008-5-10 0:42:21
user59;user69;2008-11-27 22:30:25
user59;user94;2008-5-11 21:50:45
user5;user1;2008-6-20 17:56:13
user5;user100;2009-10-20 11:1:36
user5;user12;2008-10-26 13:25:40
user5;user15;2008-4-2 9:30:20
user5;user22;2009-7-24 15:52:14
user5;user23;2009-9-13 17:1:41
user5;user25;2008-7-6 18:3:48
user5;user35;2008-2-21 23:38:3
user5;user44;2008-11-21 2:50:53
user5;user47;2009-11-26 12:23:16
user5;user67;2009-4-10 14:15:20
user5;user68;2008-4-23 1:20:24
user5;user7;2009-2-10 10:1:41
user5;user80;2008-4-23 4:15:17
user5;user91;2009-9-2 23:25:27
user5;user96;2009-2-9 12:14:7
user5;user97;2008-3-15 4:37:50
user60;user37;2009-6-24 12:5:9
user60;user38;2008-12-27 16:56:17
user60;user47;2009-7-16 1:1:9
user60;user51;2008-5-9 22:17:45
user60;user52;2009-2-3 4:39:59
user60;user59;2008-10-10 15:39:16
user60;user61;2008-9-22 22:29:28
user60;user64;2008-2-2 14:2:20
user60;user72;2009-2-5 13:5:24
user61;user1;2008-12-8 14:39:40
user61;user31;2008-10-1 2:54:3
user61;user5;2009-11-20 11:50:44
user61;user56;2009-9-8 16:31:17
user61;user57;2008-7-16 19:35:12
user61;user79;2009-9-13 5:55:43
user61;user86;2008-1-22 10:3:50
user61;user91;2009-1-14 16:42:12
user61;user93;2008-12-24 16:3:35
user62;user45;2008-7-19 5:9:30
user62;user48;2008-9-5 3:25:54
user62;user54;2008-8-6 11:28:34
user62;user57;2008-1-17 19:59:32
user62;user66;2008-6-8 10:20:35
user62;user68;2008-2-18 18:3:35
user62;user71;2009-4-22 14:51:28
user63;user1;2008-10-5 7:37:34
user63;user15;2009-9-3 19:10:8
user63;user19;2008-2-11 15:38:41
user63;user21;2009-7-24 6:38:25
user63;user27;2009-12-2 18:6:24
user63;user32;2008-6-4 23:27:47
user63;user36;2009-12-25 13:48:1
user63;user48;2009-4-24 7:24:17
user63;user52;2009-2-15 21:37:10
user63;user66;2009-11-1 13:59:50
user63;user68;2008-5-11 14:23:37
user63;user9;2008-8-8 8:47:25
user63;user90;2009-7-19 15:33:42
user63;user92;2008-9-21 12:7:15
user64;user23;2009-2-9 22:20:58
user64;user34;2008-5-6 4:7:49
user64;user44;2009-1-19 18:28:40
user64;user45;2008-4-8 12:53:49
user64;user58;2009-7-18 4:21:56
user64;user83;2008-6-5 19:52:45
user64;user84;2009-5-20 20:3:18
user64;user89;2009-1-25 11:31:25
user64;user92;2008-12-18 4:23:9
user65;user17;2009-9-23 0:59:24
user65;user18;2008-1-8 15:3:45
user65;user25;2009-11-18 1:48:49
user65;user35;2008-11-13 0:28:38
user65;user41;2009-8-12 9:5:24
user65;user51;2008-5-21 2:0:39
user65;user61;2009-10-13 4:30:45
user65;user68;2009-11-21 2:22:0
user65;user69;2008-5-7 2:3:36
user65;user73;2009-2-17 6:4:39
user65;user87;2009-8-27 5:5:53
user65;user89;2009-4-26 19:18:48
user66;user13;2008-3-23 10:9:5
user66;user16;2009-2-21 1:24:48
user66;user2;2008-3-23 8:23:20
user66;user21;2008-8-23 8:6:8
user66;user27;2008-10-7 4:31:42
user66;user29;2008-10-27 6:47:29
user66;user35;2008-11-27 0:26:32
user66;user37;2008-3-12 7:55:0
user66;user47;2008-6-19 15:31:8
user66;user48;2008-10-23 4:33:46
user66;user53;2009-10-3 17:5:7
user66;user6;2009-1-23 6:28:2
user66;user62;2008-1-4 22:0:34
user66;user67;2009-1-12 11:14:50
user66;user7;2009-7-6 13:27:40
user66;user71;2009-11-25 5:33:6
user66;user72;2009-12-23 1:48:49
user66;user8;2008-7-10 10:53:31
user66;user91;2008-10-1 0:39:56
user67;user6;2008-9-23 7:17:23
user67;user60;2008-6-20 11:36:22
user67;user8;2008-12-7 3:17:22
user67;user99;2009-8-17 3:14:49
user68;user13;2009-3-7 5:37:8
user68;user22;2008-5-20 18:43:39
user68;user33;2008-8-3 21:43:28
user68;user45;2008-12-16 13:36:59
user68;user47;2009-7-15 11:6:7
user68;user51;2009-7-24 9:51:54
user68;user56;2009-9-2 17:57:26
user68;user81;2009-11-5 5:52:26
user68;user84;2008-9-19 1:11:42
user68;user87;2009-3-10 17:27:50
user68;user92;2009-11-18 5:40:46
user68;user97;2008-4-25 17:31:9
user69;user13;2009-11-2 3:16:13
user69;user16;2009-2-22 12:38:0
user69;user22;2008-9-10 21:48:47
user69;user26;2008-9-3 10:52:14
user69;user3;2008-9-1 17:40:14
user69;user32;2009-6-22 9:22:3
user69;user33;2008-5-16 5:51:25
user69;user36;2008-4-21 6:43:59
user69;user39;2009-6-26 8:13:9
user69;user45;2009-5-20 11:50:48
user69;user48;2008-12-9 8:54:47
user69;user5;2009-2-1 12:38:59
user69;user54;2008-1-24 15:59:32
user69;user61;2009-3-24 10:29:7
user6;user1;2009-7-4 20:16:35
user6;user10;2008-8-4 12:23:59
user6;user12;2009-5-16 19:16:3
user6;user21;2009-12-20 0:52:16
user6;user31;2009-7-6 20:32:18
user6;user41;2008-9-21 13:28:50
user6;user48;2009-10-12 11:59:5
user6;user51;2008-7-19 5:12:51
user6;user52;2009-1-2 4:3:33
user6;user66;2009-2-5 4:50:5
user6;user79;2008-2-4 21:16:18
user6;user8;2008-10-16 3:54:56
user6;user84;2009-7-7 9:56:36
user6;user87;2009-6-12 20:50:56
user70;user1;2008-8-6 7:10:43
user70;user10;2009-8-17 3:17:52
user70;user15;2009-10-17 22:26:31
user70;user20;2008-3-18 0:14:51
user70;user23;2009-8-21 7:29:53
user70;user29;2008-10-14 23:24:50
user70;user3;2009-10-19 8:54:40
user70;user46;2009-2-21 11:47:29
user70;user60;2008-1-12 20:32:26
user70;user75;2009-6-21 5:41:19
user70;user86;2008-2-6 19:27:39
user70;user91;2009-10-4 16:25:17
user70;user92;2009-2-13 10:12:50
user70;user95;2009-11-15 2:7:50
user71;user10;2009-5-12 2:44:47
user71;user100;2009-7-21 11:44:31
